path	type	category	risk	retention_policy	size_bytes	age_days	note
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/missing_bearer_after_fix.json	file	review_secret_backup_path	HIGH	manual_approval_required	272	2	path_only_secret_values_not_printed
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/port_after_restart.log	file	backup_candidate	MEDIUM	review_old_backup	292	2	backup_retention_review_no_delete
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/source_visibility_tests.log	file	backup_candidate	MEDIUM	review_old_backup	668	2	backup_retention_review_no_delete
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/pix2pi-api-gateway.before	file	backup_candidate	MEDIUM	review_old_backup	28727991	2	backup_retention_review_no_delete
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/pix2pi-api-gateway.new	file	backup_candidate	MEDIUM	review_old_backup	28727935	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/cmd_api_gateway_before_13_3a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	20902	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/docs_before_13_3a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	29056	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs/health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs/health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs/internal_routes.json	file	backup_candidate	MEDIUM	review_old_backup	1922	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/cmd_api_gateway_before_13_3b.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	21099	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/docs_before_13_3b.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	29613	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/internal_routes.json	file	backup_candidate	MEDIUM	review_old_backup	2055	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/journal_observability.log	file	backup_candidate	MEDIUM	review_old_backup	40748	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/observability_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	324	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/observability_payload.json	file	backup_candidate	MEDIUM	review_old_backup	575	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/observability_response.json	file	backup_candidate	MEDIUM	review_old_backup	362	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/post_health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/token_tenant_7.txt	file	review_secret_backup_path	HIGH	manual_approval_required	236	2	path_only_secret_values_not_printed
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/make_gateway_observability_token.go	file	review_secret_backup_path	HIGH	manual_approval_required	672	2	path_only_secret_values_not_printed
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/cmd_api_gateway_before_13_3c_fix.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	21099	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/docs_before_13_3c_fix.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	29952	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/apisurface_observability_final.log	file	backup_candidate	MEDIUM	review_old_backup	884	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/cmd_api_gateway_observability_final.log	file	backup_candidate	MEDIUM	review_old_backup	2993	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/internal_policy_final.json	file	backup_candidate	MEDIUM	review_old_backup	463	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/internal_routes_final.json	file	backup_candidate	MEDIUM	review_old_backup	2055	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/journal_observability_final.log	file	backup_candidate	MEDIUM	review_old_backup	40461	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/missing_bearer_body.json	file	review_secret_backup_path	HIGH	manual_approval_required	268	2	path_only_secret_values_not_printed
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/missing_bearer_headers.txt	file	review_secret_backup_path	HIGH	manual_approval_required	343	2	path_only_secret_values_not_printed
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/port_final.log	file	backup_candidate	MEDIUM	review_old_backup	292	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/pix2pi-api-gateway.current	file	backup_candidate	MEDIUM	review_old_backup	28727935	2	backup_retention_review_no_delete
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/runtime_before_13_3c_fix.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	95851	2	backup_retention_review_no_delete
backups/faz3_13_3c_gateway_observability_final_muhur_20260426_232401	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3c_gateway_observability_final_muhur_20260426_232401/cmd_api_gateway_before_13_3c.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	21099	2	backup_retention_review_no_delete
backups/faz3_13_3c_gateway_observability_final_muhur_20260426_232401/docs_before_13_3c.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	29952	2	backup_retention_review_no_delete
backups/faz3_13_3c_gateway_observability_final_muhur_20260426_232401/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_3c_gateway_observability_final_muhur_20260426_232401/pix2pi-api-gateway.current	file	backup_candidate	MEDIUM	review_old_backup	28727935	2	backup_retention_review_no_delete
backups/faz3_13_3c_gateway_observability_final_muhur_20260426_232401/runtime_before_13_3c.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	95851	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/cmd_api_gateway_before_13_4a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	21099	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/docs_before_13_4a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	30294	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/apisurface_step13_final.log	file	backup_candidate	MEDIUM	review_old_backup	886	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/cmd_api_gateway_step13_final.log	file	backup_candidate	MEDIUM	review_old_backup	3141	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/e2eflow_step13_final.log	file	backup_candidate	MEDIUM	review_old_backup	1063	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/internal_policy_final.json	file	backup_candidate	MEDIUM	review_old_backup	463	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/internal_routes_final.json	file	backup_candidate	MEDIUM	review_old_backup	2055	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/journal_step13_final.log	file	backup_candidate	MEDIUM	review_old_backup	51616	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/port_final.log	file	backup_candidate	MEDIUM	review_old_backup	292	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/post_health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/step13_final_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	336	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/step13_final_payload.json	file	backup_candidate	MEDIUM	review_old_backup	596	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/step13_final_response.json	file	backup_candidate	MEDIUM	review_old_backup	373	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/token_tenant_7.txt	file	review_secret_backup_path	HIGH	manual_approval_required	227	2	path_only_secret_values_not_printed
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/make_step13_final_token.go	file	review_secret_backup_path	HIGH	manual_approval_required	665	2	path_only_secret_values_not_printed
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/pix2pi-api-gateway.current	file	backup_candidate	MEDIUM	review_old_backup	28727935	2	backup_retention_review_no_delete
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/runtime_before_13_4a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	95851	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/cmd_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	159285	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/docs_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	30699	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/internal_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	596822	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/apisurface_contract_test.log	file	backup_candidate	MEDIUM	review_old_backup	884	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/gateway_route_contract_test.log	file	backup_candidate	MEDIUM	review_old_backup	436	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/internal_routes.json	file	backup_candidate	MEDIUM	review_old_backup	2055	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/nginx_panel_live_check.log	file	backup_candidate	MEDIUM	review_old_backup	52896	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/panel_admin_content_scan.log	file	backup_candidate	MEDIUM	review_old_backup	1029413	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/panel_admin_file_candidates.log	file	backup_candidate	MEDIUM	review_old_backup	162651	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/panel_url_curl.log	file	backup_candidate	MEDIUM	review_old_backup	1734	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/opt_pix2pi_nginx_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	33186	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/cmd_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	159285	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/docs_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	31448	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/internal_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	596822	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/apisurface_contract_test.log	file	backup_candidate	MEDIUM	review_old_backup	886	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/gateway_route_contract_test.log	file	backup_candidate	MEDIUM	review_old_backup	438	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/internal_routes.json	file	backup_candidate	MEDIUM	review_old_backup	2055	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/nginx_panel_live_check.log	file	backup_candidate	MEDIUM	review_old_backup	52896	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/panel_admin_content_scan.log	file	backup_candidate	MEDIUM	review_old_backup	1029413	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/panel_admin_file_candidates.log	file	backup_candidate	MEDIUM	review_old_backup	163853	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/panel_url_curl.log	file	backup_candidate	MEDIUM	review_old_backup	1734	2	backup_retention_review_no_delete
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/opt_pix2pi_nginx_before_14_1a.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	33183	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/cmd_api_gateway_before_14_1b.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	21099	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/docs_before_14_1b.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	31447	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/etc_nginx_before_14_1b.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	10199	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/apisurface_contract_test.log	file	backup_candidate	MEDIUM	review_old_backup	884	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/gateway_health_live.json	file	backup_candidate	MEDIUM	review_old_backup	155	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/gateway_health_ready.json	file	backup_candidate	MEDIUM	review_old_backup	202	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/gateway_route_contract_test.log	file	backup_candidate	MEDIUM	review_old_backup	438	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/nginx_active_config.log	file	backup_candidate	MEDIUM	review_old_backup	3528	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/panel_file_ls.log	file	backup_candidate	MEDIUM	review_old_backup	75	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/panel_file_sha256.log	file	backup_candidate	MEDIUM	review_old_backup	101	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/panel_file_summary.log	file	backup_candidate	MEDIUM	review_old_backup	7081	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/panel_file_wc.log	file	backup_candidate	MEDIUM	review_old_backup	39	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/panel_live_url_check.log	file	backup_candidate	MEDIUM	review_old_backup	1739	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/repo_web_activity.log	file	backup_candidate	MEDIUM	review_old_backup	297834	2	backup_retention_review_no_delete
backups/faz3_14_1b_panel_target_contract_20260426_234205/opt_pix2pi_nginx_before_14_1b.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	33182	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/docs_before_fix2.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	33107	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/etc_nginx_before_fix2.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	10199	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/asset_candidates.txt	file	backup_candidate	MEDIUM	review_old_backup	671	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/body_compare.log	file	backup_candidate	MEDIUM	review_old_backup	2075	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/local_http_host_panel.html	file	backup_candidate	MEDIUM	review_old_backup	178	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/local_http_host_panel_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	212	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/local_https_host_panel.html	file	backup_candidate	MEDIUM	review_old_backup	398	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/local_https_host_panel_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	481	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/local_panel_sha256.txt	file	backup_candidate	MEDIUM	review_old_backup	101	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/public_panel.html	file	backup_candidate	MEDIUM	review_old_backup	398	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/public_panel_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	481	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/logs/sites_enabled_active.log	file	backup_candidate	MEDIUM	review_old_backup	201	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235311/opt_pix2pi_nginx_before_fix2.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	36061	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/docs_before_fix2.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	33744	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/etc_nginx_before_fix2.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	10199	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/asset_candidates.txt	file	backup_candidate	MEDIUM	review_old_backup	671	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/body_compare.log	file	backup_candidate	MEDIUM	review_old_backup	2075	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/local_http_host_panel.html	file	backup_candidate	MEDIUM	review_old_backup	178	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/local_http_host_panel_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	212	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/local_https_host_panel.html	file	backup_candidate	MEDIUM	review_old_backup	398	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/local_https_host_panel_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	481	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/local_panel_sha256.txt	file	backup_candidate	MEDIUM	review_old_backup	101	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/public_panel.html	file	backup_candidate	MEDIUM	review_old_backup	398	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/public_panel_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	481	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/logs/sites_enabled_active.log	file	backup_candidate	MEDIUM	review_old_backup	201	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix2_panel_host_cache_diagnose_20260426_235335/opt_pix2pi_nginx_before_fix2.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	36059	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/docs_before_fix3.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	33746	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/etc_nginx_before_fix3.tar.gz	file	backup_candidate	MEDIUM	review_old_backup	10199	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs	dir	backup_candidate	MEDIUM	review_old_backup	-1	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/asset_css_body.css	file	backup_candidate	MEDIUM	review_old_backup	4473	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/asset_js_body.js	file	backup_candidate	MEDIUM	review_old_backup	315749	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/dist_asset_dirs.txt	file	backup_candidate	MEDIUM	review_old_backup	23472	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/matching_html_files.txt	file	backup_candidate	MEDIUM	review_old_backup	1057	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/matching_js_files.txt	file	backup_candidate	MEDIUM	review_old_backup	250	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/nginx_effective_config_full.txt	file	backup_candidate	MEDIUM	review_old_backup	15729	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/nginx_effective_relevant_lines.txt	file	backup_candidate	MEDIUM	review_old_backup	5600	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/panel_live_body.html	file	backup_candidate	MEDIUM	review_old_backup	398	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/panel_live_body_sha256.txt	file	backup_candidate	MEDIUM	review_old_backup	165	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/panel_live_headers.txt	file	backup_candidate	MEDIUM	review_old_backup	481	2	backup_retention_review_no_delete
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/vite_shell_candidates.txt	file	backup_candidate	MEDIUM	review_old_backup	102	2	backup_retention_review_no_delete
