path	type	category	permission_category	risk	mode	group_readable	world_readable	executable	key_name_count	secret_key_name_count	dsn_key_name_count	note
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/missing_bearer_headers.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/internal_policy_final.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/internal_routes_final.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/post_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/step13_final_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/step13_final_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/logs/token_tenant_7.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_4a_step13_gateway_final_muhur_20260426_232851/make_step13_final_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	1	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1a_admin_panel_discovery_20260426_233259/logs/internal_routes.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1a_admin_panel_discovery_20260426_233557/logs/internal_routes.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/gateway_health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_1b_panel_target_contract_20260426_234205/logs/nginx_active_config.log	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2a_fix3_nginx_effective_served_file_find_20260426_235644/logs/nginx_effective_config_full.txt	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	3	0	0	config_path_review
backups/faz3_14_2a_fix4_real_panel_dist_patch_20260427_000215/logs/panel_api_missing_bearer.json	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2a_fix_panel_live_served_file_inspect_20260426_235028/logs/nginx_panel_config_scan.log	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	62	0	0	config_path_review
backups/faz3_14_2a_fix_panel_live_served_file_inspect_20260426_235054/logs/nginx_panel_config_scan.log	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	62	0	0	config_path_review
backups/faz3_14_2a_panel_erp_runtime_smoke_ui_20260426_234800/logs/api_domain_missing_bearer.json	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2a_panel_erp_runtime_smoke_ui_20260426_234800/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2a_panel_erp_runtime_smoke_ui_20260426_234800/logs/gateway_health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2a_panel_erp_runtime_smoke_ui_20260426_234800/logs/panel_api_missing_bearer.json	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/gateway_health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/panel_live_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/panel_live_token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/panel_missing_bearer_body.html	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/panel_missing_bearer_headers.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/panel_positive_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/logs/post_gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2b_panel_live_positive_api_muhur_20260427_000449/make_panel_live_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	1	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/gateway_health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/panel_final_missing_bearer_body.html	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/panel_final_missing_bearer_headers.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/panel_final_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/panel_final_positive_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/panel_final_token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/post_gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/make_panel_final_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	1	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/direct_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/direct_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/panel_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/panel_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/make_header_test_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/direct_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/direct_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/panel_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/panel_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/make_header_cleanup_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/direct_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/direct_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/panel_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/panel_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/post_health.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/make_header_cleanup_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/direct_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/direct_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/panel_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/panel_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/post_health.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/make_header_cleanup_final_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/faz3_final_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/faz3_final_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/faz3_final_token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/gateway_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/gateway_health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_14_4a_faz3_final_muhur_20260427_002901/make_faz3_final_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_3_db_env_dsn_discovery_20260427_074424	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_3_db_env_dsn_discovery_20260427_074424/docs	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_3_db_env_dsn_discovery_20260427_074424/docs/phase4	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_3_db_env_dsn_discovery_20260427_074424/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_3_db_env_dsn_discovery_20260427_074424/scripts/phase4_migration_apply_gate.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	21	1	1	secret_like_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_074950	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_074950/.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	12	4	2	env_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_074950/env	dir	env_file	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	env_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_074950/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_075042	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_075042/.env	file	env_file	permission_ok_or_review	HIGH	0600	NO	NO	NO	13	5	3	env_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_075042/env	dir	env_file	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	env_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_075042/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_075042/scripts/phase4_real_dsn_repair.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	25	3	2	secret_like_path_only_value_not_printed
backups/faz4_14_1_4A_real_dsn_repair_20260427_075042/scripts/test_phase4_real_dsn_repair.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	1	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4B_primary_write_dsn_guard_20260427_075227	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4B_primary_write_dsn_guard_20260427_075227/.env	file	env_file	permission_ok_or_review	HIGH	0600	NO	NO	NO	13	5	3	env_path_only_value_not_printed
backups/faz4_14_1_4B_primary_write_dsn_guard_20260427_075227/docs	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4B_primary_write_dsn_guard_20260427_075227/docs/phase4	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_14_1_4B_primary_write_dsn_guard_20260427_075227/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/docs/phase4/17_3_gateway_route_manifest_auth_tenant_gate_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	57	6	1	secret_like_path_only_value_not_printed
backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/docs/phase4/17_3_reporting_auth_tenant_gate_contract.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	5	2	0	secret_like_path_only_value_not_printed
backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/scripts/phase4_gateway_route_manifest_auth_tenant_gate.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	31	2	0	secret_like_path_only_value_not_printed
backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/scripts/test_phase4_gateway_route_manifest_auth_tenant_gate.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	5	0	0	secret_like_path_only_value_not_printed
backups/faz4_17_3_gateway_route_manifest_auth_tenant_gate_20260427_191827	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_17_3_gateway_route_manifest_auth_tenant_gate_20260427_191827/docs	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_17_3_gateway_route_manifest_auth_tenant_gate_20260427_191827/docs/phase4	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_17_3_gateway_route_manifest_auth_tenant_gate_20260427_191827/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/docs	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/docs/phase4	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/docs/phase4/18_5_live_http_smoke_auth_tenant_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	61	7	1	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/docs/phase4/18_5_live_http_smoke_endpoint_results.tsv	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/docs/phase4/18_5_live_http_smoke_matrix.tsv	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/scripts/phase4_live_http_smoke_auth_tenant.py	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	58	7	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/scripts/test_phase4_live_http_smoke_auth_tenant.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	5	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/docs	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/docs/phase4	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/docs/phase4/18_5_live_http_smoke_auth_tenant_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	61	7	1	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/docs/phase4/18_5_live_http_smoke_endpoint_results.tsv	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/docs/phase4/18_5_live_http_smoke_matrix.tsv	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/scripts/phase4_live_http_smoke_auth_tenant.py	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	50	4	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/scripts/phase4_live_http_smoke_auth_tenant.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	2	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/scripts/test_phase4_live_http_smoke_auth_tenant.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	5	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5_live_http_smoke_auth_tenant_20260427_231707	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5_live_http_smoke_auth_tenant_20260427_231707/docs	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5_live_http_smoke_auth_tenant_20260427_231707/docs/phase4	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4_18_5_live_http_smoke_auth_tenant_20260427_231707/scripts	dir	potential_secret_path	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz4b_14_2_reference_seed_standard_20260428_000614/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_2_reference_seed_standard_20260428_000614/config/reference-data	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_4_backfill_rebuild_standard_20260428_001518/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_4_backfill_rebuild_standard_20260428_001518/config/backfill	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_5_archive_partition_retention_20260428_002009/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_5_archive_partition_retention_20260428_002009/config/retention	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_6_backup_restore_verification_20260428_002424/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_14_6_backup_restore_verification_20260428_002424/config/backup	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075715/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075715/config/projection	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075747/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075747/config/projection	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075747/config/projection/materialized_cache_projection_manifest.tsv	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
