config_path	category	risk	loki_marker_count	promtail_marker_count	log_agent_marker_count	docker_logging_marker_count	tenant_label_marker_count	service_label_marker_count	trace_label_marker_count	redaction_marker_count	note
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/css/at-rules.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	17	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/css/at-rules.schema.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/css/definitions.json	log_pipeline_config_candidate	LOW	0	0	1	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/css/properties.json	log_pipeline_config_candidate	LOW	0	0	35	0	0	830	0	151	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/css/properties.schema.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	12	0	4	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/css/syntaxes.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	1	0	25	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/l10n/css.json	log_pipeline_config_candidate	LOW	0	3	0	0	0	69	0	17	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/postcss/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	2	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/react-router-dom/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/rolldown/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/semver/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/tr46/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/cs/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	15	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/de/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	69	0	14	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/es/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	69	0	14	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/fr/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	2	0	0	0	239	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/it/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	122	0	14	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/ja/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/ko/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/pl/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	1	1	0	1	0	66	0	14	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/pt-br/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	69	0	14	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/ru/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/tr/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/typesMap.json	log_pipeline_config_candidate	MEDIUM	2	0	0	2	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/zh-cn/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/lib/zh-tw/diagnosticMessages.generated.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	66	0	7	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/typescript/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	1	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/vite/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/vitest/package.json	log_pipeline_config_candidate	MEDIUM	0	0	3	0	0	4	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/whatwg-url/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/package-lock.json	log_pipeline_config_candidate	LOW	0	0	2	0	0	22	0	11	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/tsconfig.app.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/tsconfig.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/opt/pix2pi/nginx/api/ai-discovery.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
